tc_bps,strategy,annual_return,annual_vol,cagr,sharpe,sortino,max_drawdown,calmar,avg_turnover,crra_ce_annual
10,RiskParity,0.03619738909387124,0.08579516691958727,0.03259976623267402,0.1887913932151035,0.27235767261726407,-0.23323980381913756,0.13976930909251253,0.03203995852149463,0.017551834118707976
10,SixtyForty,0.03476143446831735,0.11894183767927324,0.027656647837911885,0.12410632588443413,0.17238019155714834,-0.36386659802949384,0.07600765771765104,0.026474691632897906,-0.0020226053469265537
10,NarrativeRegimes,0.04154184545402702,0.0797873198277686,0.033971142804956056,0.2699908394031522,0.38395525888449766,-0.2350467229582417,0.14452931901114552,0.40746974249662754,0.025707834921506523
10,RiskParity,0.029358080465167684,0.0874402199562042,0.02540256901827842,0.10702260893047641,0.14999023170153883,-0.3897082258548358,0.06518355870615043,0.03392608776934721,0.009796723323549417
10,SixtyForty,0.02271380443618672,0.12146271025525632,0.014998575857534613,0.022342696210907887,0.029329191282746154,-0.5434545838917941,0.02759858192772359,0.027967460459505582,-0.01628902411151323
10,NarrativeRegimes,0.037423084437582854,0.07890628472664755,0.03281714558708537,0.2208073095564069,0.35718848624669114,-0.25668441116818475,0.12785016993331522,0.16669685334732728,0.022310421952072668
10,RiskParity,0.04278551201699191,0.0852694457273148,0.03945986159033943,0.26721778032729615,0.4210778773565234,-0.23089392405139397,0.17090038965926266,0.034533594839548716,0.025049714835134962
10,SixtyForty,0.043484383162282675,0.11831890443113949,0.036773644407083195,0.1984837780166428,0.2970993732064403,-0.35815949791909396,0.10267393331947917,0.02659495555241601,0.007917574175228204
10,NarrativeRegimes,0.04406493178784526,0.07962297748894731,0.04116314320351244,0.30223601963623853,0.5024711690946846,-0.18708616834472458,0.220022375612853,0.042684120561113544,0.02873422112530455
10,RiskParity,0.03855496646832164,0.09122983522206718,0.03453611826824177,0.20338704353850964,0.28741123515641476,-0.20229933167530378,0.1707179058983409,0.03280696439144998,0.017567171364171408
10,SixtyForty,0.04394876185557485,0.12974474283313756,0.03577518422870041,0.1845836781716461,0.26576899059305914,-0.33876538110062826,0.10560460491113051,0.02769089220647931,0.0009771333377135427
10,NarrativeRegimes,0.02936645240749833,0.07039871572681347,0.025807843602683622,0.13304862611195098,0.21218378986642578,-0.2720414610506763,0.09486731729424178,0.11538574014329385,0.017070295033612348
10,RiskParity,0.025350833537493962,0.08465189931460114,0.021598380322995103,0.06320984621512236,0.10686287245483597,-0.3383669688553914,0.06383123150600922,0.03312814635945236,0.007539050363234656
10,SixtyForty,0.028463241851636577,0.11603249981016321,0.021641328721573316,0.07293854623043539,0.11952002380839478,-0.46920798433815736,0.04612310413280702,0.02729178454908413,-0.005192317581800832
10,NarrativeRegimes,0.05536541105681243,0.0753780425362779,0.052132442473105556,0.46917391148479043,0.6927587219431505,-0.2177362944589023,0.2394292720130109,0.13335460506143132,0.04184496395228843
10,RiskParity,0.046416830572907186,0.08051119340639393,0.043640582173768205,0.32811376226363637,0.4934357035235093,-0.19287912600109092,0.22625870968287867,0.03252394248893511,0.030479576459626845
10,SixtyForty,0.05051388927794907,0.1112241476047706,0.04490629393865064,0.27434590361059574,0.40125504611981594,-0.29193090669921173,0.15382507609898058,0.025323202624047955,0.018871400545830586
20,NarrativeRegimes,0.07770217185814993,0.0725765873174502,0.06823194751476214,0.7950521509885887,1.2663949097227876,-0.1522186434634013,0.44824960965551824,0.3684421397090842,0.06650426958547584
20,RiskParity,0.07930714272730337,0.08262324576169136,0.07775679665397606,0.7178021412806974,0.9399501070588793,-0.1982457110385989,0.3922243575743065,0.030471342774427763,0.0627424901272664
20,SixtyForty,0.10232852035406323,0.11501964428148939,0.09927726313746099,0.7157779079248353,0.9896966204941278,-0.28956312542057117,0.3428518841729843,0.024380345938676842,0.06813339560832388
20,NarrativeRegimes,0.03567294237014068,0.07231366597749393,0.028796542197803365,0.21673555279327897,0.3105813930967074,-0.15957929507752577,0.18045287255977424,0.19255219981347343,0.02267593159479775
20,RiskParity,0.03063836213162502,0.08728365841784223,0.026335826917000205,0.12188263329542522,0.1668147580422657,-0.25388539979998004,0.10373115956155221,0.03258932794741757,0.011048232717043804
20,SixtyForty,0.022387317377368033,0.12696007244779262,0.013609609738143291,0.01880368631917506,0.02552554123216524,-0.43853471179309644,0.031034281602238124,0.02823008974638293,-0.020350570713320804
20,NarrativeRegimes,0.0464989809539884,0.06783230079976792,0.043909454677476534,0.39065431426555786,0.591417477571955,-0.17196413176247105,0.2553407750060772,0.04786528364589787,0.03546246899505889
20,RiskParity,0.04453991525827878,0.08424379854507667,0.040941642751168184,0.29129640023470804,0.4065344093973275,-0.2008000623995262,0.20389257982254885,0.03261061009640106,0.026645379361852628
20,SixtyForty,0.05338296557340285,0.11670502460439205,0.04681869277972894,0.2860456581588049,0.3643480313734005,-0.31498916083595785,0.1486358852967372,0.026118341315333513,0.017113506565404224
20,NarrativeRegimes,0.06000012734608401,0.0893942217905366,0.05461259053775391,0.4474576381436599,0.7016815079068939,-0.1582953177702664,0.34500445943077757,0.11332168476558245,0.04073429553666341
20,RiskParity,0.05140277979732691,0.08375597945299944,0.04817617414106068,0.3749317959435828,0.5453846412151452,-0.20691587001745992,0.2328297686252654,0.03153765288132585,0.03422175440648134
20,SixtyForty,0.06523385034506778,0.11411968555524264,0.05968116277620639,0.39637202052376086,0.5743348544282376,-0.28608195343298515,0.2086156154207984,0.025113691161858485,0.032257192532504364
20,NarrativeRegimes,0.037783062721160096,0.09006289011532037,0.017190663329756273,0.1974516107398941,0.25702771246136596,-0.3759578122009478,0.0457249796968388,0.6906709016139249,0.016689443275170524
20,RiskParity,0.03619738909387124,0.08579516691958727,0.032202802599383906,0.1887913932151035,0.27235767261726407,-0.23361815021568533,0.13784375302027274,0.03203995852149463,0.017551834118707976
20,SixtyForty,0.03476143446831735,0.11894183767927324,0.027330199579613135,0.12410632588443413,0.17238019155714834,-0.36580147180557865,0.07471320288765534,0.026474691632897906,-0.0020226053469265537
20,NarrativeRegimes,0.04154184545402702,0.0797873198277686,0.028921392258471457,0.2699908394031522,0.38395525888449766,-0.26968564995059763,0.10724112411531508,0.40746974249662754,0.025707834921506523
20,RiskParity,0.029358080465167684,0.0874402199562042,0.0249851715061169,0.10702260893047641,0.14999023170153883,-0.39100273388790074,0.06390024759591596,0.03392608776934721,0.009796723323549417
20,SixtyForty,0.02271380443618672,0.12146271025525632,0.014657969868784537,0.022342696210907887,0.029329191282746154,-0.5442996284800037,0.02692996486093144,0.027967460459505582,-0.01628902411151323
20,NarrativeRegimes,0.037423084437582854,0.07890628472664755,0.03075101991046525,0.2208073095564069,0.35718848624669114,-0.26214516383360065,0.11730531077042786,0.16669685334732728,0.022310421952072668
20,RiskParity,0.04278551201699191,0.0852694457273148,0.0390291648695833,0.26721778032729615,0.4210778773565234,-0.23344662117137227,0.16718667708166202,0.034533594839548716,0.025049714835134962
